1,False,0,500,300,0,0.4,0.025,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.0050587107127480525,0,0,-0.868
15,False,0,500,300,0,0.4,0.375,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.010198563582594002,0,0,-0.536
12,False,0,500,300,0,0.4,0.30000000000000004,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.008458712121212122,0,0,-0.75
2,False,0,500,300,0,0.4,0.05,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.0057930404324982865,0,0,-0.834
4,False,0,500,300,0,0.4,0.1,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.006477444965716349,0,0,-0.976
18,False,0,500,300,0,0.4,0.45,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.010920489185658296,0,0,-0.516
16,False,0,500,300,0,0.4,0.4,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.010082049506664359,0,0,-0.506
36,False,0,500,300,0,0.4,0.9,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.029316263365222285,0,0,-1.164
37,False,0,500,300,0,0.4,0.925,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.03062665428372417,0,0,-1.222
40,False,0,500,300,0,0.4,1.0,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.035473753340278094,0,0,-1.12
39,False,0,500,300,0,0.4,0.9750000000000001,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.03402699024722159,0,0,-0.898
11,False,1,500,300,0,0.4,0.275,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.007308931860036833,0,0,-0.648
15,False,1,500,300,0,0.4,0.375,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.008893440788000894,0,0,-0.87
32,False,0,500,300,0,0.4,0.8,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.023468240458699156,0,0,-0.62
34,False,0,500,300,0,0.4,0.8500000000000001,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.026128895626198224,0,0,-0.828
35,False,0,500,300,0,0.4,0.875,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.027430010952902522,0,0,-1.114
6,False,1,500,300,0,0.4,0.15000000000000002,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.006091381839192853,0,0,-0.618
38,False,0,500,300,0,0.4,0.9500000000000001,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.03199009647400324,0,0,-1.264
17,False,1,500,300,0,0.4,0.42500000000000004,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.008893351563835241,0,0,-0.97
1,False,1,500,300,0,0.4,0.025,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.0056509425986981145,0,0,-0.65
14,False,1,500,300,0,0.4,0.35000000000000003,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.007868459152016546,0,0,-0.356
4,False,1,500,300,0,0.4,0.1,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.005649077170816301,0,0,-0.708
2,False,1,500,300,0,0.4,0.05,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.00567600436131846,0,0,-0.944
7,False,1,500,300,0,0.4,0.17500000000000002,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.006089593835812944,0,0,-0.318
33,False,0,500,300,0,0.4,0.8250000000000001,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.02428674236366544,0,0,-1.076
22,False,1,500,300,0,0.4,0.55,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.011432802287581699,0,0,-0.992
13,False,1,500,300,0,0.4,0.325,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.007535405516673528,0,0,-0.958
12,False,1,500,300,0,0.4,0.30000000000000004,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.006849715549936789,0,0,-0.806
8,False,1,500,300,0,0.4,0.2,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.006240533717994951,0,0,-0.726
18,False,1,500,300,0,0.4,0.45,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.01028903103529969,0,0,-0.372
9,False,1,500,300,0,0.4,0.225,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.006414683465546742,0,0,-0.168
20,False,1,500,300,0,0.4,0.5,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.010374810554540863,0,0,-0.644
0,False,1,500,300,0,0.4,0.0,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.005123251955439678,0,0,0.71
21,False,1,500,300,0,0.4,0.525,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.010723752648815256,0,0,-0.738
3,False,1,500,300,0,0.4,0.07500000000000001,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.005520620346437252,0,0,-0.336
19,False,1,500,300,0,0.4,0.47500000000000003,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.010446708767579714,0,0,-0.574
10,False,1,500,300,0,0.4,0.25,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.007077697568389058,0,0,-0.826
16,False,1,500,300,0,0.4,0.4,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.00904076199047512,0,0,-0.62
5,False,1,500,300,0,0.4,0.125,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.005677991302085269,0,0,-0.516
37,False,1,500,300,0,0.4,0.925,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.02811581392999646,0,0,-0.962
40,False,1,500,300,0,0.4,1.0,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.034246895580915995,0,0,-1.326
38,False,1,500,300,0,0.4,0.9500000000000001,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.03025191622320949,0,0,-1.178
35,False,1,500,300,0,0.4,0.875,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.024827842873607377,0,0,-1.272
31,False,1,500,300,0,0.4,0.775,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.019330232777751546,0,0,-0.66
39,False,1,500,300,0,0.4,0.9750000000000001,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.03174544626593807,0,0,-0.804
32,False,1,500,300,0,0.4,0.8,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.020472767364939363,0,0,-0.84
30,False,1,500,300,0,0.4,0.75,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.018449845958680683,0,0,-1.004
24,False,1,500,300,0,0.4,0.6000000000000001,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.013085148955091153,0,0,-0.81
28,False,1,500,300,0,0.4,0.7000000000000001,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.016505621391674264,0,0,-0.928
23,False,1,500,300,0,0.4,0.5750000000000001,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.013262731929915192,0,0,-0.824
0,False,2,500,300,0,0.4,0.0,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.004848387511242451,0,0,0.26
26,False,1,500,300,0,0.4,0.65,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.014603587100072424,0,0,-0.352
34,False,1,500,300,0,0.4,0.8500000000000001,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.02268038482095136,0,0,-1.024
1,False,2,500,300,0,0.4,0.025,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.006409057795046138,0,0,-0.368
27,False,1,500,300,0,0.4,0.675,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.01513650356448477,0,0,-0.422
3,False,2,500,300,0,0.4,0.07500000000000001,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.006007224395306139,0,0,-0.602
36,False,1,500,300,0,0.4,0.9,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.02586568793982043,0,0,-0.976
33,False,1,500,300,0,0.4,0.8250000000000001,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.021240162929568554,0,0,-0.658
29,False,1,500,300,0,0.4,0.7250000000000001,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.01683787778598934,0,0,-0.702
12,False,2,500,300,0,0.4,0.30000000000000004,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.008976794833283269,0,0,-0.37
2,False,2,500,300,0,0.4,0.05,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.005526388396200387,0,0,-0.306
5,False,2,500,300,0,0.4,0.125,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.007161012075905693,0,0,-0.122
11,False,2,500,300,0,0.4,0.275,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.008620427697800737,0,0,-0.62
7,False,2,500,300,0,0.4,0.17500000000000002,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.007334452703467532,0,0,-0.974
25,False,1,500,300,0,0.4,0.625,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.013245036847646262,0,0,-0.166
9,False,2,500,300,0,0.4,0.225,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.008188545212372354,0,0,-0.484
8,False,2,500,300,0,0.4,0.2,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.007548236859614105,0,0,-0.04
6,False,2,500,300,0,0.4,0.15000000000000002,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.007417677331126067,0,0,-0.332
13,False,2,500,300,0,0.4,0.325,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.009401473955352032,0,0,-0.042
10,False,2,500,300,0,0.4,0.25,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.008302847640823114,0,0,-0.24
4,False,2,500,300,0,0.4,0.1,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.006839229883166036,0,0,-0.364
34,False,2,500,300,0,0.4,0.8500000000000001,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.027747282732275228,0,0,-0.884
39,False,2,500,300,0,0.4,0.9750000000000001,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.03400361311839911,0,0,-1.026
37,False,2,500,300,0,0.4,0.925,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.031184827649014164,0,0,-0.796
40,False,2,500,300,0,0.4,1.0,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.03488473300399906,0,0,-0.804
20,False,2,500,300,0,0.4,0.5,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.014463328539678388,0,0,-0.636
38,False,2,500,300,0,0.4,0.9500000000000001,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.031733104187126146,0,0,-1.08
29,False,2,500,300,0,0.4,0.7250000000000001,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.023243884550670866,0,0,-0.464
36,False,2,500,300,0,0.4,0.9,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.028999299597268432,0,0,-1.08
35,False,2,500,300,0,0.4,0.875,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.02886678656022458,0,0,-1.092
30,False,2,500,300,0,0.4,0.75,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.023760917493428305,0,0,-0.976
31,False,2,500,300,0,0.4,0.775,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.0239951548346324,0,0,-0.788
24,False,2,500,300,0,0.4,0.6000000000000001,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.017387104763477258,0,0,-0.98
27,False,2,500,300,0,0.4,0.675,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.02049574607329843,0,0,-1.122
0,False,3,500,300,0,0.4,0.0,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.0044221581548599675,0,0,-0.874
32,False,2,500,300,0,0.4,0.8,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.025025088010358923,0,0,-0.874
28,False,2,500,300,0,0.4,0.7000000000000001,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.021272898651694603,0,0,-0.692
2,False,3,500,300,0,0.4,0.05,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.0058604015343181265,0,0,-1.26
26,False,2,500,300,0,0.4,0.65,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.019710130550374984,0,0,-0.998
16,False,2,500,300,0,0.4,0.4,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.010914672793535096,0,0,-0.454
23,False,2,500,300,0,0.4,0.5750000000000001,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.015793330748352076,0,0,-0.77
14,False,2,500,300,0,0.4,0.35000000000000003,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.00977785572313808,0,0,-0.834
3,False,3,500,300,0,0.4,0.07500000000000001,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.005735939907550077,0,0,-0.506
21,False,2,500,300,0,0.4,0.525,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.014189184031753302,0,0,-0.622
19,False,2,500,300,0,0.4,0.47500000000000003,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.013015403072874337,0,0,-0.918
15,False,2,500,300,0,0.4,0.375,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.01015805243445693,0,0,-0.682
33,False,2,500,300,0,0.4,0.8250000000000001,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.025884452670544685,0,0,-0.826
4,False,3,500,300,0,0.4,0.1,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.005559838335453933,0,0,-0.692
17,False,2,500,300,0,0.4,0.42500000000000004,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.011070481242895036,0,0,-1.098
25,False,2,500,300,0,0.4,0.625,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.018212415995247467,0,0,-0.686
22,False,2,500,300,0,0.4,0.55,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.01459269451145959,0,0,-0.7
18,False,2,500,300,0,0.4,0.45,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.011932656826568265,0,0,-0.472
1,False,3,500,300,0,0.4,0.025,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.004601372850452255,0,0,-0.232
36,False,3,500,300,0,0.4,0.9,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.033457634491758904,0,0,-1.242
21,False,3,500,300,0,0.4,0.525,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.014078641903656411,0,0,-1.08
33,False,3,500,300,0,0.4,0.8250000000000001,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.028852992092827396,0,0,-1.062
25,False,3,500,300,0,0.4,0.625,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.017497135806821187,0,0,-1.018
27,False,3,500,300,0,0.4,0.675,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.0197295432285638,0,0,-1.19
35,False,3,500,300,0,0.4,0.875,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.03148458888987018,0,0,-0.914
22,False,3,500,300,0,0.4,0.55,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.01416983144868786,0,0,-1.078
16,False,3,500,300,0,0.4,0.4,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.009394495809211095,0,0,-0.624
34,False,3,500,300,0,0.4,0.8500000000000001,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.029768338096475278,0,0,-0.91
13,False,3,500,300,0,0.4,0.325,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.008108679541392388,0,0,-0.256
28,False,3,500,300,0,0.4,0.7000000000000001,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.02067712429121311,0,0,-0.838
20,False,3,500,300,0,0.4,0.5,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.012789484665136658,0,0,-0.814
31,False,3,500,300,0,0.4,0.775,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.02494810553957734,0,0,-1.24
30,False,3,500,300,0,0.4,0.75,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.023713915618060695,0,0,-1.058
17,False,3,500,300,0,0.4,0.42500000000000004,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.009543289954431627,0,0,-1.046
23,False,3,500,300,0,0.4,0.5750000000000001,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.01514956819224832,0,0,-0.42
32,False,3,500,300,0,0.4,0.8,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.026892741239781456,0,0,-0.872
26,False,3,500,300,0,0.4,0.65,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.018187662794062927,0,0,-0.91
29,False,3,500,300,0,0.4,0.7250000000000001,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.022701529051987766,0,0,-0.662
19,False,3,500,300,0,0.4,0.47500000000000003,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.011964516389471984,0,0,-0.89
5,False,3,500,300,0,0.4,0.125,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.006144390851096935,0,0,-0.594
24,False,3,500,300,0,0.4,0.6000000000000001,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.016077865335101818,0,0,-0.84
9,False,3,500,300,0,0.4,0.225,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.006979499826596278,0,0,-0.59
6,False,3,500,300,0,0.4,0.15000000000000002,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.006337448559670783,0,0,-0.458
8,False,3,500,300,0,0.4,0.2,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.006789957620705312,0,0,-0.586
18,False,3,500,300,0,0.4,0.45,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.011049735328839634,0,0,-0.144
7,False,3,500,300,0,0.4,0.17500000000000002,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.0068678108118040496,0,0,-0.734
14,False,3,500,300,0,0.4,0.35000000000000003,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.007934016655989749,0,0,-1.04
10,False,3,500,300,0,0.4,0.25,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.007029922492174691,0,0,-0.862
11,False,3,500,300,0,0.4,0.275,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.007098753811979971,0,0,-0.122
12,False,3,500,300,0,0.4,0.30000000000000004,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.007851986902812918,0,0,-0.412
15,False,3,500,300,0,0.4,0.375,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.008290385098517747,0,0,-0.97
39,False,3,500,300,0,0.4,0.9750000000000001,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.03812261461906372,0,0,-1.252
23,False,4,500,300,0,0.4,0.5750000000000001,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.01615800616744143,0,0,-0.778
40,False,3,500,300,0,0.4,1.0,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.03995368440553934,0,0,-1.1
0,False,4,500,300,0,0.4,0.0,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.0038472794998004527,0,0,-0.74
38,False,3,500,300,0,0.4,0.9500000000000001,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.036869590434549834,0,0,-1.162
1,False,4,500,300,0,0.4,0.025,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.0050044027649363805,0,0,-0.524
37,False,3,500,300,0,0.4,0.925,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.03457192150097045,0,0,-0.932
20,False,4,500,300,0,0.4,0.5,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.01440455526861691,0,0,-0.438
25,False,4,500,300,0,0.4,0.625,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.017728259533854915,0,0,-0.714
27,False,4,500,300,0,0.4,0.675,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.019525906735751296,0,0,-0.752
24,False,4,500,300,0,0.4,0.6000000000000001,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.016167874347245273,0,0,-0.71
9,False,4,500,300,0,0.4,0.225,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.006942621340145411,0,0,-0.784
5,False,4,500,300,0,0.4,0.125,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.006181284012934774,0,0,-1.08
16,False,4,500,300,0,0.4,0.4,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.009775792927451695,0,0,-0.816
7,False,4,500,300,0,0.4,0.17500000000000002,0,0.2,0.8,0.95,6,0.18,0.003,0.0,0.17,0.62,0.0,0.006474190202648795,0,0,-0.904
