0,False,6,0,5,2,0,0,1.0,1.0,0.0,1.0,1.0,0.01,0.01,0.1,0.1,0,[1. 1. 1. 1. 1.],[1. 1. 1. 1. 1.]
0,False,6,1,5,2,0,0,1.0,1.0,0.0,1.0,1.0,0.01,0.01,0.1,0.1,0,[1. 1. 1. 1. 1.],[1. 1. 1. 1. 1.]
0,False,6,2,5,2,0,0,1.0,1.0,0.0,1.0,1.0,0.01,0.01,0.1,0.1,0,[1. 1. 1. 1. 1.],[1. 1. 1. 1. 1.]
1,False,6,0,5,2,0,0,0.84,0.26,0.0,0.39,1.0,0.74,0.69,0.1,0.1,0,[1. 1. 1. 1. 1.],[1. 1. 1. 1. 1.]
1,False,6,1,5,2,0,0,0.84,0.26,0.0,0.39,1.0,0.74,0.69,0.1,0.1,0,[1. 1. 1. 1. 1.],[1. 1. 1. 1. 1.]
1,False,6,2,5,2,0,0,0.84,0.26,0.0,0.39,1.0,0.74,0.69,0.1,0.1,0,[1. 1. 1. 1. 1.],[1. 1. 1. 1. 1.]
2,False,6,0,5,2,0,0,0.13,0.39,0.0,1.12,1.0,0.01,0.93,0.1,0.1,0,[1. 1. 1. 1. 1.],[1. 1. 1. 1. 1.]
2,False,6,1,5,2,0,0,0.13,0.39,0.0,1.12,1.0,0.01,0.93,0.1,0.1,0,[1. 1. 1. 1. 1.],[1. 1. 1. 1. 1.]
2,False,6,2,5,2,0,0,0.13,0.39,0.0,1.12,1.0,0.01,0.93,0.1,0.1,0,[1. 1. 1. 1. 1.],[1. 1. 1. 1. 1.]
